Adoption,Died,Euthanasia,ID,Return_to_owner,Transfer
0.965,0.0,0.0,7293,0.01,0.025
0.195,0.01,0.085,7294,0.45,0.26
0.0,0.0,0.0,7295,0.0,1.0
0.255,0.0,0.07,7296,0.49,0.185
0.855,0.0,0.0,7297,0.13,0.015
0.44,0.0,0.085,7298,0.375,0.1
0.405,0.0,0.005,7299,0.08,0.51
0.395,0.005,0.02,7300,0.4,0.18
0.42,0.0,0.015,7301,0.315,0.25
0.335,0.0,0.025,7302,0.095,0.545
0.48,0.0,0.02,7303,0.305,0.195
0.54,0.015,0.05,7304,0.16,0.235
0.46,0.0,0.03,7305,0.315,0.195
0.54,0.0,0.015,7306,0.345,0.1
0.93,0.015,0.0,7307,0.0,0.055
0.57,0.0,0.005,7308,0.26,0.165
0.29,0.0,0.0,7309,0.495,0.215
0.68,0.0,0.005,7310,0.245,0.07
0.22,0.005,0.085,7311,0.175,0.515
0.75,0.0,0.04,7312,0.195,0.015
0.445,0.0,0.04,7313,0.39,0.125
0.465,0.0,0.025,7314,0.075,0.435
1.0,0.0,0.0,7315,0.0,0.0
0.04,0.0,0.13,7316,0.555,0.275
0.41,0.0,0.0,7317,0.275,0.315
0.36,0.0,0.085,7318,0.425,0.13
0.8,0.0,0.0,7319,0.03,0.17
0.365,0.0,0.03,7320,0.37,0.235
0.19,0.0,0.0,7321,0.06,0.75
0.475,0.0,0.06,7322,0.235,0.23
0.515,0.005,0.0,7323,0.01,0.47
0.62,0.0,0.045,7324,0.19,0.145
0.655,0.0,0.005,7325,0.295,0.045
0.995,0.0,0.0,7326,0.0,0.005
0.545,0.0,0.0,7327,0.2,0.255
0.16,0.005,0.06,7328,0.06,0.715
0.0,0.0,0.0,7329,0.0,1.0
0.325,0.0,0.02,7330,0.52,0.135
0.68,0.0,0.015,7331,0.29,0.015
0.005,0.01,0.065,7332,0.625,0.295
0.325,0.0,0.045,7333,0.27,0.36
0.545,0.0,0.09,7334,0.28,0.085
0.0,0.0,0.0,7335,0.0,1.0
0.015,0.0,0.04,7336,0.0,0.945
0.6,0.0,0.005,7337,0.37,0.025
0.495,0.01,0.035,7338,0.185,0.275
0.41,0.015,0.1,7339,0.145,0.33
0.295,0.015,0.06,7340,0.04,0.59
0.475,0.0,0.07,7341,0.175,0.28
0.47,0.0,0.0,7342,0.47,0.06
0.005,0.09,0.065,7343,0.09,0.75
0.0,0.01,0.07,7344,0.0,0.92
0.015,0.0,0.27,7345,0.38,0.335
0.0,0.0,0.0,7346,0.0,1.0
0.555,0.0,0.005,7347,0.205,0.235
0.345,0.005,0.01,7348,0.57,0.07
0.515,0.0,0.07,7349,0.145,0.27
0.63,0.0,0.02,7350,0.275,0.075
0.555,0.0,0.025,7351,0.225,0.195
0.38,0.0,0.055,7352,0.18,0.385
0.03,0.005,0.05,7353,0.36,0.555
0.925,0.005,0.0,7354,0.005,0.065
0.865,0.0,0.01,7355,0.085,0.04
0.5,0.0,0.03,7356,0.26,0.21
0.99,0.0,0.0,7357,0.01,0.0
0.385,0.0,0.005,7358,0.29,0.32
0.005,0.025,0.025,7359,0.0,0.945
0.02,0.01,0.375,7360,0.125,0.47
0.305,0.005,0.115,7361,0.255,0.32
0.025,0.0,0.255,7362,0.25,0.47
0.995,0.0,0.0,7363,0.0,0.005
1.0,0.0,0.0,7364,0.0,0.0
0.95,0.0,0.0,7365,0.03,0.02
0.435,0.005,0.03,7366,0.23,0.3
0.57,0.0,0.025,7367,0.235,0.17
0.405,0.0,0.02,7368,0.065,0.51
0.325,0.0,0.0,7369,0.095,0.58
0.155,0.0,0.02,7370,0.09,0.735
0.025,0.015,0.085,7371,0.01,0.865
0.04,0.0,0.0,7372,0.0,0.96
0.555,0.005,0.025,7373,0.31,0.105
0.07,0.0,0.07,7374,0.795,0.065
0.175,0.005,0.065,7375,0.035,0.72
0.955,0.005,0.01,7376,0.0,0.03
0.0,0.0,0.02,7377,0.0,0.98
0.165,0.0,0.17,7378,0.515,0.15
0.905,0.0,0.0,7379,0.03,0.065
0.52,0.005,0.025,7380,0.355,0.095
0.13,0.0,0.03,7381,0.22,0.62
0.56,0.0,0.025,7382,0.16,0.255
0.375,0.0,0.33,7383,0.225,0.07
0.155,0.005,0.08,7384,0.65,0.11
0.965,0.0,0.005,7385,0.02,0.01
0.965,0.0,0.005,7386,0.005,0.025
0.0,0.01,0.1,7387,0.0,0.89
0.11,0.005,0.065,7388,0.655,0.165
0.05,0.005,0.495,7389,0.27,0.18
0.32,0.0,0.02,7390,0.575,0.085
0.045,0.075,0.265,7391,0.005,0.61
0.97,0.0,0.015,7392,0.005,0.01
0.79,0.0,0.0,7393,0.015,0.195
0.79,0.0,0.01,7394,0.03,0.17
0.52,0.01,0.035,7395,0.275,0.16
0.0,0.045,0.06,7396,0.005,0.89
0.66,0.02,0.05,7397,0.12,0.15
0.675,0.0,0.005,7398,0.095,0.225
0.225,0.005,0.1,7399,0.385,0.285
0.575,0.0,0.01,7400,0.19,0.225
0.56,0.01,0.03,7401,0.075,0.325
0.065,0.0,0.1,7402,0.395,0.44
0.645,0.0,0.01,7403,0.22,0.125
0.335,0.0,0.02,7404,0.33,0.315
0.335,0.0,0.03,7405,0.365,0.27
0.815,0.0,0.0,7406,0.025,0.16
0.01,0.035,0.135,7407,0.0,0.82
0.3,0.0,0.005,7408,0.615,0.08
0.37,0.03,0.075,7409,0.31,0.215
0.01,0.005,0.015,7410,0.005,0.965
0.055,0.0,0.075,7411,0.425,0.445
0.3,0.0,0.02,7412,0.505,0.175
0.03,0.0,0.02,7413,0.145,0.805
0.305,0.0,0.01,7414,0.425,0.26
0.6,0.0,0.02,7415,0.235,0.145
0.52,0.0,0.02,7416,0.155,0.305
0.38,0.0,0.0,7417,0.22,0.4
0.365,0.0,0.02,7418,0.355,0.26
0.0,0.0,0.02,7419,0.0,0.98
0.645,0.0,0.01,7420,0.305,0.04
0.07,0.0,0.435,7421,0.285,0.21
0.0,0.0,0.005,7422,0.0,0.995
0.54,0.0,0.015,7423,0.36,0.085
0.01,0.005,0.045,7424,0.065,0.875
0.6,0.0,0.005,7425,0.23,0.165
0.815,0.0,0.0,7426,0.0,0.185
0.725,0.0,0.0,7427,0.245,0.03
0.57,0.01,0.005,7428,0.385,0.03
0.905,0.01,0.0,7429,0.0,0.085
0.27,0.025,0.38,7430,0.19,0.135
0.0,0.0,0.0,7431,0.0,1.0
0.445,0.0,0.03,7432,0.04,0.485
0.0,0.0,0.015,7433,0.0,0.985
0.3,0.0,0.015,7434,0.23,0.455
0.0,0.08,0.045,7435,0.0,0.875
0.945,0.0,0.03,7436,0.0,0.025
0.0,0.05,0.115,7437,0.0,0.835
0.0,0.015,0.03,7438,0.0,0.955
0.98,0.0,0.0,7439,0.015,0.005
0.63,0.07,0.04,7440,0.0,0.26
0.45,0.0,0.09,7441,0.3,0.16
0.37,0.0,0.015,7442,0.24,0.375
0.755,0.0,0.015,7443,0.125,0.105
0.03,0.0,0.295,7444,0.46,0.215
0.015,0.01,0.495,7445,0.315,0.165
0.2,0.0,0.07,7446,0.53,0.2
0.635,0.0,0.0,7447,0.285,0.08
0.0,0.0,0.105,7448,0.0,0.895
0.82,0.005,0.01,7449,0.075,0.09
0.94,0.0,0.005,7450,0.03,0.025
0.195,0.0,0.04,7451,0.565,0.2
0.415,0.0,0.025,7452,0.42,0.14
0.33,0.0,0.305,7453,0.065,0.3
0.41,0.0,0.005,7454,0.255,0.33
0.24,0.015,0.01,7455,0.01,0.725
0.155,0.02,0.14,7456,0.57,0.115
0.2,0.0,0.005,7457,0.025,0.77
0.745,0.0,0.02,7458,0.1,0.135
0.505,0.01,0.02,7459,0.18,0.285
0.62,0.0,0.0,7460,0.34,0.04
0.655,0.0,0.045,7461,0.09,0.21
0.71,0.0,0.005,7462,0.275,0.01
0.73,0.0,0.0,7463,0.245,0.025
0.405,0.0,0.025,7464,0.38,0.19
0.045,0.005,0.105,7465,0.13,0.715
0.0,0.0,0.015,7466,0.0,0.985
0.945,0.0,0.0,7467,0.055,0.0
0.06,0.035,0.1,7468,0.025,0.78
0.685,0.0,0.005,7469,0.085,0.225
0.0,0.0,0.015,7470,0.0,0.985
0.05,0.025,0.29,7471,0.005,0.63
0.735,0.0,0.0,7472,0.0,0.265
0.815,0.0,0.005,7473,0.01,0.17
0.0,0.0,0.015,7474,0.0,0.985
0.27,0.0,0.03,7475,0.395,0.305
0.56,0.005,0.07,7476,0.305,0.06
0.7,0.0,0.03,7477,0.095,0.175
0.48,0.0,0.01,7478,0.265,0.245
0.0,0.0,0.03,7479,0.0,0.97
0.135,0.0,0.0,7480,0.03,0.835
0.91,0.0,0.005,7481,0.01,0.075
0.04,0.0,0.09,7482,0.18,0.69
0.46,0.0,0.195,7483,0.195,0.15
0.01,0.045,0.12,7484,0.085,0.74
0.56,0.0,0.005,7485,0.295,0.14
0.355,0.0,0.01,7486,0.295,0.34
0.34,0.0,0.025,7487,0.565,0.07
0.04,0.025,0.72,7488,0.025,0.19
0.7,0.0,0.0,7489,0.14,0.16
0.535,0.01,0.01,7490,0.165,0.28
0.2,0.0,0.165,7491,0.355,0.28
0.32,0.01,0.03,7492,0.425,0.215
0.01,0.03,0.12,7493,0.055,0.785
0.825,0.0,0.0,7494,0.06,0.115
0.745,0.0,0.0,7495,0.15,0.105
0.245,0.005,0.05,7496,0.62,0.08
0.605,0.0,0.01,7497,0.365,0.02
0.0,0.0,0.005,7498,0.0,0.995
0.19,0.0,0.12,7499,0.51,0.18
0.95,0.0,0.0,7500,0.005,0.045
0.42,0.005,0.025,7501,0.485,0.065
0.49,0.0,0.045,7502,0.36,0.105
0.84,0.0,0.0,7503,0.09,0.07
0.055,0.005,0.285,7504,0.0,0.655
0.73,0.0,0.01,7505,0.225,0.035
0.965,0.0,0.015,7506,0.0,0.02
0.295,0.005,0.045,7507,0.19,0.465
0.71,0.0,0.01,7508,0.175,0.105
0.22,0.0,0.01,7509,0.365,0.405
0.0,0.0,0.0,7510,0.0,1.0
0.35,0.0,0.03,7511,0.295,0.325
0.5,0.0,0.02,7512,0.02,0.46
0.575,0.0,0.015,7513,0.33,0.08
0.55,0.0,0.035,7514,0.22,0.195
0.715,0.0,0.025,7515,0.245,0.015
0.715,0.0,0.01,7516,0.225,0.05
0.4,0.0,0.045,7517,0.28,0.275
0.11,0.0,0.015,7518,0.075,0.8
0.965,0.0,0.0,7519,0.03,0.005
0.855,0.0,0.0,7520,0.115,0.03
0.495,0.0,0.01,7521,0.445,0.05
0.0,0.0,0.01,7522,0.0,0.99
0.245,0.0,0.05,7523,0.26,0.445
0.585,0.0,0.0,7524,0.395,0.02
0.115,0.0,0.025,7525,0.085,0.775
0.885,0.0,0.025,7526,0.0,0.09
0.025,0.035,0.035,7527,0.155,0.75
0.445,0.0,0.07,7528,0.23,0.255
0.465,0.0,0.06,7529,0.25,0.225
0.6,0.0,0.005,7530,0.37,0.025
0.615,0.0,0.06,7531,0.26,0.065
0.045,0.02,0.135,7532,0.445,0.355
0.395,0.005,0.02,7533,0.485,0.095
0.47,0.005,0.04,7534,0.205,0.28
0.97,0.01,0.0,7535,0.015,0.005
0.2,0.0,0.41,7536,0.09,0.3
0.085,0.0,0.06,7537,0.035,0.82
0.295,0.0,0.015,7538,0.63,0.06
0.95,0.0,0.0,7539,0.01,0.04
1.0,0.0,0.0,7540,0.0,0.0
0.76,0.0,0.0,7541,0.13,0.11
0.38,0.005,0.145,7542,0.085,0.385
0.0,0.005,0.0,7543,0.0,0.995
0.03,0.035,0.275,7544,0.0,0.66
0.255,0.005,0.01,7545,0.665,0.065
0.075,0.0,0.095,7546,0.725,0.105
0.315,0.02,0.045,7547,0.51,0.11
0.975,0.0,0.01,7548,0.005,0.01
0.93,0.0,0.0,7549,0.005,0.065
0.925,0.0,0.0,7550,0.01,0.065
0.16,0.0,0.015,7551,0.265,0.56
0.175,0.0,0.025,7552,0.745,0.055
0.405,0.0,0.04,7553,0.415,0.14
0.395,0.0,0.005,7554,0.185,0.415
0.375,0.01,0.005,7555,0.315,0.295
0.505,0.0,0.015,7556,0.36,0.12
0.805,0.0,0.0,7557,0.03,0.165
0.035,0.015,0.17,7558,0.025,0.755
0.995,0.0,0.0,7559,0.0,0.005
0.835,0.005,0.03,7560,0.03,0.1
0.76,0.0,0.01,7561,0.17,0.06
0.485,0.01,0.02,7562,0.365,0.12
0.97,0.0,0.0,7563,0.005,0.025
0.415,0.0,0.04,7564,0.265,0.28
0.0,0.0,0.01,7565,0.0,0.99
0.165,0.005,0.03,7566,0.235,0.565
0.455,0.0,0.01,7567,0.135,0.4
0.675,0.0,0.02,7568,0.255,0.05
0.805,0.005,0.0,7569,0.1,0.09
0.59,0.0,0.005,7570,0.26,0.145
0.36,0.005,0.005,7571,0.51,0.12
0.69,0.0,0.015,7572,0.235,0.06
0.26,0.01,0.115,7573,0.49,0.125
0.0,0.0,0.0,7574,0.0,1.0
0.0,0.005,0.05,7575,0.0,0.945
0.0,0.0,0.08,7576,0.0,0.92
0.67,0.0,0.0,7577,0.205,0.125
0.025,0.07,0.475,7578,0.015,0.415
0.005,0.145,0.34,7579,0.005,0.505
0.375,0.0,0.08,7580,0.465,0.08
1.0,0.0,0.0,7581,0.0,0.0
0.0,0.0,0.0,7582,0.0,1.0
0.005,0.105,0.605,7583,0.005,0.28
0.0,0.03,0.12,7584,0.0,0.85
0.92,0.0,0.0,7585,0.015,0.065
0.87,0.0,0.0,7586,0.04,0.09
0.46,0.0,0.055,7587,0.155,0.33
0.785,0.0,0.0,7588,0.095,0.12
0.81,0.0,0.0,7589,0.02,0.17
0.065,0.0,0.03,7590,0.045,0.86
0.05,0.0,0.17,7591,0.06,0.72
0.6,0.0,0.025,7592,0.155,0.22
0.0,0.01,0.055,7593,0.095,0.84
0.435,0.0,0.025,7594,0.32,0.22
0.0,0.0,0.0,7595,0.0,1.0
0.535,0.0,0.035,7596,0.31,0.12
0.05,0.0,0.025,7597,0.02,0.905
0.495,0.0,0.035,7598,0.405,0.065
0.91,0.0,0.0,7599,0.03,0.06
0.905,0.0,0.005,7600,0.0,0.09
0.015,0.0,0.41,7601,0.19,0.385
0.275,0.015,0.045,7602,0.29,0.375
0.2,0.165,0.235,7603,0.135,0.265
0.575,0.0,0.135,7604,0.21,0.08
0.765,0.0,0.01,7605,0.135,0.09
0.0,0.01,0.005,7606,0.0,0.985
0.5,0.0,0.08,7607,0.215,0.205
0.005,0.01,0.0,7608,0.005,0.98
0.26,0.005,0.03,7609,0.48,0.225
0.695,0.02,0.095,7610,0.0,0.19
0.2,0.0,0.04,7611,0.35,0.41
0.11,0.0,0.235,7612,0.44,0.215
0.045,0.0,0.325,7613,0.45,0.18
0.65,0.0,0.015,7614,0.08,0.255
0.9,0.0,0.0,7615,0.005,0.095
0.19,0.0,0.0,7616,0.035,0.775
0.895,0.0,0.005,7617,0.015,0.085
0.0,0.005,0.015,7618,0.0,0.98
0.175,0.0,0.005,7619,0.29,0.53
0.59,0.005,0.025,7620,0.37,0.01
0.59,0.0,0.06,7621,0.21,0.14
0.02,0.02,0.015,7622,0.025,0.92
0.255,0.0,0.0,7623,0.035,0.71
0.355,0.0,0.01,7624,0.145,0.49
0.345,0.0,0.015,7625,0.14,0.5
0.56,0.0,0.005,7626,0.065,0.37
0.0,0.02,0.18,7627,0.0,0.8
0.25,0.0,0.075,7628,0.48,0.195
0.14,0.0,0.0,7629,0.1,0.76
0.18,0.0,0.04,7630,0.485,0.295
0.185,0.0,0.055,7631,0.47,0.29
0.61,0.0,0.01,7632,0.275,0.105
0.94,0.0,0.0,7633,0.0,0.06
0.405,0.0,0.045,7634,0.41,0.14
0.97,0.0,0.005,7635,0.01,0.015
0.935,0.0,0.0,7636,0.03,0.035
0.0,0.0,0.02,7637,0.0,0.98
0.495,0.0,0.0,7638,0.2,0.305
0.015,0.015,0.5,7639,0.09,0.38
0.435,0.01,0.055,7640,0.37,0.13
0.005,0.005,0.16,7641,0.01,0.82
0.98,0.0,0.0,7642,0.015,0.005
0.0,0.015,0.02,7643,0.015,0.95
0.615,0.0,0.005,7644,0.235,0.145
0.35,0.005,0.025,7645,0.255,0.365
0.035,0.025,0.195,7646,0.0,0.745
0.225,0.0,0.03,7647,0.115,0.63
0.77,0.0,0.0,7648,0.0,0.23
0.0,0.0,0.01,7649,0.0,0.99
0.935,0.0,0.0,7650,0.065,0.0
0.925,0.0,0.005,7651,0.005,0.065
0.005,0.02,0.7,7652,0.03,0.245
0.985,0.0,0.0,7653,0.005,0.01
0.43,0.0,0.1,7654,0.19,0.28
0.535,0.005,0.01,7655,0.035,0.415
0.595,0.0,0.015,7656,0.19,0.2
0.21,0.0,0.075,7657,0.22,0.495
0.985,0.005,0.0,7658,0.01,0.0
0.395,0.005,0.255,7659,0.125,0.22
0.115,0.0,0.065,7660,0.245,0.575
0.01,0.0,0.055,7661,0.01,0.925
0.82,0.0,0.0,7662,0.0,0.18
0.0,0.0,0.185,7663,0.0,0.815
0.365,0.0,0.03,7664,0.45,0.155
0.515,0.0,0.085,7665,0.185,0.215
0.52,0.0,0.15,7666,0.15,0.18
0.225,0.02,0.055,7667,0.025,0.675
0.005,0.0,0.145,7668,0.155,0.695
0.535,0.005,0.015,7669,0.295,0.15
0.595,0.0,0.015,7670,0.09,0.3
0.39,0.0,0.06,7671,0.18,0.37
0.32,0.0,0.035,7672,0.4,0.245
0.415,0.0,0.055,7673,0.14,0.39
0.685,0.0,0.045,7674,0.155,0.115
0.015,0.005,0.005,7675,0.0,0.975
0.34,0.0,0.035,7676,0.17,0.455
0.3,0.0,0.025,7677,0.325,0.35
0.84,0.0,0.01,7678,0.125,0.025
0.515,0.0,0.065,7679,0.335,0.085
0.46,0.0,0.025,7680,0.425,0.09
0.41,0.015,0.03,7681,0.4,0.145
0.795,0.0,0.0,7682,0.04,0.165
0.0,0.0,0.005,7683,0.0,0.995
0.445,0.0,0.14,7684,0.21,0.205
0.34,0.0,0.04,7685,0.405,0.215
0.36,0.0,0.06,7686,0.345,0.235
0.255,0.0,0.065,7687,0.39,0.29
0.38,0.0,0.055,7688,0.125,0.44
0.79,0.0,0.005,7689,0.16,0.045
0.375,0.0,0.02,7690,0.52,0.085
0.01,0.03,0.535,7691,0.0,0.425
0.69,0.005,0.01,7692,0.135,0.16
0.0,0.005,0.075,7693,0.005,0.915
0.895,0.0,0.005,7694,0.085,0.015
0.305,0.005,0.02,7695,0.15,0.52
0.055,0.005,0.18,7696,0.03,0.73
0.0,0.0,0.015,7697,0.0,0.985
0.24,0.0,0.025,7698,0.28,0.455
0.585,0.0,0.005,7699,0.29,0.12
0.015,0.09,0.41,7700,0.08,0.405
0.8,0.0,0.0,7701,0.065,0.135
0.455,0.0,0.06,7702,0.32,0.165
1.0,0.0,0.0,7703,0.0,0.0
0.0,0.0,0.025,7704,0.0,0.975
0.405,0.0,0.07,7705,0.205,0.32
0.4,0.0,0.02,7706,0.45,0.13
0.0,0.015,0.025,7707,0.0,0.96
0.03,0.04,0.14,7708,0.04,0.75
0.02,0.025,0.235,7709,0.045,0.675
0.0,0.0,0.01,7710,0.005,0.985
0.99,0.0,0.0,7711,0.005,0.005
0.165,0.0,0.125,7712,0.575,0.135
0.0,0.01,0.285,7713,0.04,0.665
0.84,0.0,0.0,7714,0.01,0.15
0.255,0.0,0.025,7715,0.65,0.07
0.0,0.0,0.045,7716,0.005,0.95
0.935,0.0,0.0,7717,0.015,0.05
0.55,0.04,0.06,7718,0.045,0.305
0.325,0.005,0.01,7719,0.105,0.555
0.555,0.0,0.03,7720,0.315,0.1
0.48,0.0,0.015,7721,0.46,0.045
0.365,0.0,0.02,7722,0.2,0.415
0.275,0.0,0.005,7723,0.02,0.7
0.28,0.0,0.025,7724,0.46,0.235
0.235,0.0,0.055,7725,0.43,0.28
0.005,0.005,0.49,7726,0.065,0.435
0.535,0.0,0.0,7727,0.095,0.37
0.0,0.19,0.54,7728,0.0,0.27
0.415,0.0,0.0,7729,0.085,0.5
0.8,0.01,0.03,7730,0.045,0.115
0.0,0.005,0.025,7731,0.03,0.94
0.54,0.0,0.005,7732,0.305,0.15
0.89,0.0,0.0,7733,0.03,0.08
0.18,0.0,0.015,7734,0.64,0.165
0.0,0.0,0.0,7735,0.005,0.995
0.985,0.0,0.0,7736,0.0,0.015
0.255,0.0,0.065,7737,0.17,0.51
0.0,0.01,0.095,7738,0.005,0.89
0.49,0.0,0.035,7739,0.235,0.24
0.22,0.0,0.005,7740,0.505,0.27
0.43,0.0,0.03,7741,0.16,0.38
0.745,0.0,0.015,7742,0.065,0.175
0.755,0.0,0.0,7743,0.09,0.155
0.975,0.0,0.0,7744,0.01,0.015
0.855,0.0,0.0,7745,0.0,0.145
0.0,0.005,0.095,7746,0.0,0.9
0.28,0.0,0.035,7747,0.34,0.345
0.0,0.005,0.035,7748,0.0,0.96
0.09,0.005,0.17,7749,0.39,0.345
0.28,0.005,0.06,7750,0.475,0.18
0.0,0.0,0.01,7751,0.0,0.99
0.485,0.0,0.015,7752,0.2,0.3
0.98,0.0,0.0,7753,0.02,0.0
0.075,0.0,0.16,7754,0.475,0.29
0.555,0.0,0.135,7755,0.165,0.145
0.0,0.0,0.0,7756,0.0,1.0
0.0,0.005,0.02,7757,0.0,0.975
0.005,0.005,0.005,7758,0.01,0.975
0.59,0.0,0.035,7759,0.215,0.16
0.28,0.0,0.02,7760,0.53,0.17
0.0,0.005,0.03,7761,0.0,0.965
0.005,0.015,0.01,7762,0.01,0.96
0.875,0.0,0.0,7763,0.005,0.12
0.245,0.0,0.07,7764,0.535,0.15
0.5,0.0,0.025,7765,0.42,0.055
0.995,0.0,0.005,7766,0.0,0.0
0.08,0.04,0.065,7767,0.0,0.815
0.075,0.0,0.155,7768,0.625,0.145
0.89,0.0,0.0,7769,0.05,0.06
0.25,0.0,0.055,7770,0.5,0.195
0.89,0.0,0.005,7771,0.085,0.02
0.5,0.05,0.17,7772,0.0,0.28
0.18,0.01,0.215,7773,0.31,0.285
0.86,0.0,0.015,7774,0.1,0.025
0.0,0.015,0.005,7775,0.0,0.98
0.36,0.0,0.1,7776,0.335,0.205
0.475,0.0,0.025,7777,0.22,0.28
0.905,0.0,0.01,7778,0.03,0.055
0.4,0.0,0.055,7779,0.375,0.17
0.0,0.015,0.005,7780,0.0,0.98
0.72,0.0,0.05,7781,0.1,0.13
0.83,0.01,0.005,7782,0.105,0.05
0.67,0.01,0.005,7783,0.015,0.3
0.425,0.0,0.01,7784,0.18,0.385
0.64,0.0,0.005,7785,0.23,0.125
0.95,0.0,0.0,7786,0.01,0.04
0.045,0.045,0.355,7787,0.005,0.55
0.0,0.0,0.025,7788,0.0,0.975
0.725,0.005,0.04,7789,0.07,0.16
0.23,0.01,0.0,7790,0.005,0.755
0.595,0.005,0.0,7791,0.19,0.21
0.61,0.0,0.0,7792,0.155,0.235
0.0,0.015,0.0,7793,0.0,0.985
0.145,0.0,0.12,7794,0.565,0.17
0.005,0.01,0.155,7795,0.0,0.83
0.36,0.0,0.04,7796,0.19,0.41
0.0,0.0,0.01,7797,0.0,0.99
0.0,0.0,0.005,7798,0.0,0.995
0.715,0.0,0.0,7799,0.245,0.04
0.12,0.045,0.04,7800,0.09,0.705
0.0,0.005,0.035,7801,0.0,0.96
0.035,0.04,0.01,7802,0.0,0.915
0.335,0.0,0.025,7803,0.275,0.365
0.205,0.0,0.03,7804,0.175,0.59
0.0,0.0,0.01,7805,0.0,0.99
0.79,0.0,0.0,7806,0.035,0.175
0.31,0.0,0.025,7807,0.495,0.17
0.745,0.005,0.005,7808,0.075,0.17
0.54,0.0,0.0,7809,0.395,0.065
0.84,0.0,0.0,7810,0.095,0.065
0.0,0.015,0.715,7811,0.07,0.2
0.49,0.0,0.0,7812,0.25,0.26
0.44,0.02,0.06,7813,0.305,0.175
0.21,0.0,0.025,7814,0.375,0.39
0.57,0.005,0.005,7815,0.135,0.285
0.005,0.015,0.095,7816,0.065,0.82
0.825,0.0,0.0,7817,0.135,0.04
0.65,0.0,0.0,7818,0.04,0.31
0.4,0.005,0.035,7819,0.0,0.56
0.745,0.0,0.0,7820,0.22,0.035
0.5,0.0,0.065,7821,0.38,0.055
0.0,0.005,0.005,7822,0.0,0.99
0.0,0.005,0.005,7823,0.0,0.99
0.26,0.005,0.02,7824,0.02,0.695
0.815,0.0,0.0,7825,0.075,0.11
0.0,0.0,0.005,7826,0.0,0.995
0.395,0.0,0.2,7827,0.16,0.245
0.0,0.0,0.0,7828,0.0,1.0
0.32,0.0,0.03,7829,0.43,0.22
0.41,0.005,0.055,7830,0.365,0.165
0.435,0.0,0.06,7831,0.175,0.33
0.62,0.0,0.0,7832,0.36,0.02
0.32,0.0,0.14,7833,0.38,0.16
0.0,0.0,0.0,7834,0.0,1.0
0.315,0.005,0.025,7835,0.04,0.615
0.01,0.0,0.16,7836,0.425,0.405
0.855,0.0,0.0,7837,0.0,0.145
0.34,0.0,0.02,7838,0.17,0.47
0.705,0.0,0.005,7839,0.11,0.18
0.54,0.0,0.01,7840,0.095,0.355
0.44,0.09,0.055,7841,0.02,0.395
0.255,0.01,0.07,7842,0.145,0.52
0.915,0.0,0.0,7843,0.04,0.045
0.115,0.0,0.14,7844,0.445,0.3
0.49,0.0,0.015,7845,0.235,0.26
0.12,0.05,0.25,7846,0.23,0.35
0.855,0.0,0.02,7847,0.015,0.11
0.315,0.005,0.205,7848,0.19,0.285
0.275,0.005,0.08,7849,0.39,0.25
0.0,0.0,0.0,7850,0.0,1.0
0.635,0.0,0.03,7851,0.255,0.08
0.33,0.0,0.13,7852,0.255,0.285
0.65,0.0,0.02,7853,0.2,0.13
0.18,0.0,0.0,7854,0.63,0.19
0.05,0.0,0.02,7855,0.085,0.845
0.13,0.0,0.08,7856,0.635,0.155
0.005,0.0,0.045,7857,0.015,0.935
0.36,0.005,0.015,7858,0.545,0.075
0.0,0.0,0.005,7859,0.0,0.995
0.155,0.01,0.18,7860,0.42,0.235
0.13,0.005,0.065,7861,0.52,0.28
0.515,0.0,0.005,7862,0.075,0.405
0.0,0.0,0.035,7863,0.0,0.965
0.44,0.0,0.0,7864,0.005,0.555
0.325,0.0,0.02,7865,0.31,0.345
0.25,0.0,0.055,7866,0.15,0.545
0.99,0.0,0.0,7867,0.005,0.005
0.115,0.035,0.025,7868,0.04,0.785
0.945,0.0,0.0,7869,0.045,0.01
0.025,0.005,0.02,7870,0.0,0.95
0.46,0.0,0.0,7871,0.32,0.22
0.225,0.01,0.05,7872,0.015,0.7
0.28,0.005,0.025,7873,0.43,0.26
0.0,0.0,0.02,7874,0.0,0.98
0.6,0.0,0.0,7875,0.01,0.39
0.39,0.0,0.075,7876,0.32,0.215
0.105,0.02,0.145,7877,0.025,0.705
0.0,0.195,0.07,7878,0.095,0.64
0.27,0.025,0.07,7879,0.52,0.115
0.96,0.0,0.0,7880,0.0,0.04
0.0,0.0,0.01,7881,0.0,0.99
0.0,0.0,0.005,7882,0.0,0.995
0.605,0.0,0.005,7883,0.28,0.11
0.0,0.005,0.015,7884,0.0,0.98
0.165,0.01,0.065,7885,0.175,0.585
0.555,0.0,0.005,7886,0.27,0.17
0.67,0.005,0.01,7887,0.08,0.235
0.555,0.0,0.005,7888,0.105,0.335
0.655,0.005,0.015,7889,0.025,0.3
0.63,0.0,0.005,7890,0.225,0.14
0.53,0.0,0.095,7891,0.315,0.06
0.705,0.0,0.03,7892,0.23,0.035
0.66,0.0,0.02,7893,0.17,0.15
0.0,0.01,0.0,7894,0.0,0.99
0.0,0.0,0.0,7895,0.0,1.0
0.015,0.005,0.055,7896,0.48,0.445
0.425,0.0,0.06,7897,0.395,0.12
0.785,0.0,0.0,7898,0.0,0.215
0.0,0.005,0.0,7899,0.0,0.995
